hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	gene_set	n_genes	n_train_samples	n_perturb_samples
49/2dab42	342	2665035.pbs02	visualize	gene-set-039	visualize (gene-set-039)	COMPLETED	0			1	86400000			1	1623203047171	1623203083735	1623203188105	140934	102325		103.1	0.3	420311040	1185959936	497258496	1248088064	481260359	155358434	38939	37224	51734	4108288	2388	446	/scratch1/btsheal/work/49/2dab425164d2a54f0aed434cc85b9b			gene-set-039	15	569	245
db/79f845	344	2665045.pbs02	visualize	gene-set-042	visualize (gene-set-042)	COMPLETED	0			1	86400000			1	1623203073341	1623203138111	1623203238113	164772	96352		103.4	0.3	421371904	1185959936	498110464	1248088064	481249517	155145913	36302	37224	43542	4108288	3561	260	/scratch1/btsheal/work/db/79f8452006d6417892e0b4b4b4dd93			gene-set-042	13	569	245
27/f39015	345	2665050.pbs02	visualize	gene-set-044	visualize (gene-set-044)	COMPLETED	0			1	86400000			1	1623203086442	1623203153131	1623203248111	161669	93195		104.9	0.3	460152832	1186820096	498036736	1243865088	481264113	155241917	31776	37224	47638	4108288	2359	204	/scratch1/btsheal/work/27/f3901583a0d68d70d3b05941b59cf6			gene-set-044	14	569	245
2b/fe9cb7	325	2664952.pbs02	visualize	gene-set-022	visualize (gene-set-022)	COMPLETED	0			1	86400000			1	1623202824820	1623203158082	1623203253090	428270	90886		104.2	0.3	421249024	1185697792	498208768	1248088064	481243981	154793004	37392	37224	35350	4104192	3520	749	/scratch1/btsheal/work/2b/fe9cb7be044ec8e999052bdff0379d			gene-set-022	9	569	245
b1/7f0a76	312	2664885.pbs02	visualize	gene-set-012	visualize (gene-set-012)	COMPLETED	0			1	86400000			1	1623202655128	1623203173075	1623203258085	602957	86843		105.1	0.4	482938880	1186820096	497778688	1243865088	481241381	154555859	36048	37224	27158	4100096	2386	291	/scratch1/btsheal/work/b1/7f0a769524ab7a3ed99d73b7907702			gene-set-012	6	569	245
03/58c2db	332	2664985.pbs02	visualize	gene-set-032	visualize (gene-set-032)	COMPLETED	0			1	86400000			1	1623202916407	1623203193093	1623203288098	371691	93863		103.0	0.3	420884480	1185435648	498188288	1248088064	481235257	154560661	36473	37224	27158	4100096	3543	556	/scratch1/btsheal/work/03/58c2dbf30b63659f7470bbbdaec672			gene-set-032	6	569	245
d5/24ad1c	329	2664970.pbs02	visualize	gene-set-029	visualize (gene-set-029)	COMPLETED	0			1	86400000			1	1623202877148	1623203243092	1623203333095	455947	90496		103.2	0.3	420896768	1185435648	498176000	1248088064	481229685	154548600	31776	37224	27158	4087808	2440	263	/scratch1/btsheal/work/d5/24ad1ca008a2c3a7f5bb21c0eb5b70			gene-set-029	6	569	245
41/acfac1	321	2664931.pbs02	visualize	gene-set-021	visualize (gene-set-021)	COMPLETED	0			1	86400000			1	1623202772575	1623203258098	1623203348090	575515	89143		103.9	0.3	421122048	1185435648	497803264	1248088064	481241193	154714070	35676	37224	31254	4108288	2411	508	/scratch1/btsheal/work/41/acfac1a53e77d3277550ef9b40b4d6			gene-set-021	8	569	245
b4/7e28d2	339	2665020.pbs02	visualize	gene-set-040	visualize (gene-set-040)	COMPLETED	0			1	86400000			1	1623203007943	1623203253115	1623203353099	345156	100407		104.5	0.3	426745856	1182330880	498085888	1243922432	481280937	155837116	33679	37224	64022	5103616	3517	243	/scratch1/btsheal/work/b4/7e28d29cea4120154ab241cea944df			gene-set-040	20	569	245
67/ef531b	356	2665108.pbs02	visualize	gene-set-055	visualize (gene-set-055)	COMPLETED	0			1	86400000			1	1623203230558	1623203263803	1623203353136	122578	87204		104.9	0.3	420241408	1181212672	497811456	1243865088	481241370	154545151	31957	37224	27158	4096000	2371	419	/scratch1/btsheal/work/67/ef531be369b7e8c15b92b21bf9d5df			gene-set-055	6	569	245
34/6783b9	349	2665073.pbs02	visualize	gene-set-047	visualize (gene-set-047)	COMPLETED	0			1	86400000			1	1623203138965	1623203293111	1623203398116	259151	101330		103.1	0.3	421122048	1185697792	498008064	1248088064	481248882	154954509	35892	37224	39446	4104192	2391	510	/scratch1/btsheal/work/34/6783b9da0caf4477e9ef4a4a260c75			gene-set-047	11	569	245
a0/8b91d2	348	2665067.pbs02	visualize	gene-set-048	visualize (gene-set-048)	COMPLETED	0			1	86400000			1	1623203125769	1623203343107	1623203443802	318033	99749		103.2	0.3	421826560	1186222080	498180096	1248088064	481257737	155450952	30982	37224	51734	4128768	3561	262	/scratch1/btsheal/work/a0/8b91d28b2c28a890f34aef8c394836			gene-set-048	16	569	245
26/b6acd8	354	2665098.pbs02	visualize	gene-set-053	visualize (gene-set-053)	COMPLETED	0			1	86400000			1	1623203204429	1623203363119	1623203448136	243707	89078		104.8	0.3	420687872	1181474816	497905664	1243865088	481255403	154970766	34641	37224	39446	4108288	2432	343	/scratch1/btsheal/work/26/b6acd8269f46cf0ca6bcc3db759f15			gene-set-053	11	569	245
3e/cba221	365	2665154.pbs02	visualize	gene-set-065	visualize (gene-set-065)	COMPLETED	0			1	86400000			1	1623203348769	1623203353163	1623203448160	99391	91311		104.7	0.3	419962880	1185435648	497356800	1248088064	481240972	154713018	37367	37224	31254	4108288	3520	596	/scratch1/btsheal/work/3e/cba221b7b4546f1b820eb6ae4e6e74			gene-set-065	8	569	245
fb/1b1642	361	2665135.pbs02	visualize	gene-set-062	visualize (gene-set-062)	COMPLETED	0			1	86400000			1	1623203296197	1623203363133	1623203458155	161958	97332		105.2	0.3	423890944	1182068736	497840128	1243922432	481274984	155627103	35795	37224	59926	5107712	2375	271	/scratch1/btsheal/work/fb/1b1642225a9f3023f6339405525dda			gene-set-062	18	569	245
2d/93808e	355	2665103.pbs02	visualize	gene-set-054	visualize (gene-set-054)	COMPLETED	0			1	86400000			1	1623203217466	1623203403120	1623203488152	270686	86509		102.7	0.3	421539840	1185697792	498302976	1248088064	481238102	154784945	37325	37224	459504150	4104192	6597	201	/scratch1/btsheal/work/2d/93808e72d61362b783896b55469361			gene-set-054	9	569	245
9a/4bff63	347	2665061.pbs02	visualize	gene-set-046	visualize (gene-set-046)	COMPLETED	0			1	86400000			1	1623203112635	1623203443795	1623203548141	435506	102113		103.3	0.3	422060032	1186553856	497971200	1248149504	481266216	155729763	38342	37224	59926	5103616	2437	265	/scratch1/btsheal/work/9a/4bff630d98c79cf8600f9c90fdbbcd			gene-set-046	19	569	245
4d/d3b384	366	2665159.pbs02	visualize	gene-set-064	visualize (gene-set-064)	COMPLETED	0			1	86400000			1	1623203361774	1623203458170	1623203548174	186400	91616		105.0	0.3	421036032	1181736960	498311168	1243865088	481258466	155071446	36622	37224	43542	4108288	3497	391	/scratch1/btsheal/work/4d/d3b384f560a17c81c9cb2b6356a963			gene-set-064	12	569	245
79/813d40	337	2665011.pbs02	visualize	gene-set-035	visualize (gene-set-035)	COMPLETED	0			1	86400000			1	1623202981729	1623203468128	1623203553131	571402	88032		105.1	0.4	497958912	1186820096	497958912	1243865088	481247185	154709027	31646	37224	31254	4108288	2357	215	/scratch1/btsheal/work/79/813d4096591247e7cf0ab87ff98901			gene-set-035	8	569	245
5f/eaf26b	368	2665168.pbs02	visualize	gene-set-066	visualize (gene-set-066)	COMPLETED	0			1	86400000			1	1623203387890	1623203453159	1623203553179	165289	98088		103.4	0.3	420569088	1185959936	497385472	1248088064	481251916	155075029	35153	37224	43542	4108288	3956	601	/scratch1/btsheal/work/5f/eaf26b7dd5f563be4dc06a090dd829			gene-set-066	12	569	245
8e/fbf0c7	353	2665093.pbs02	visualize	gene-set-052	visualize (gene-set-052)	COMPLETED	0			1	86400000			1	1623203191438	1623203498146	1623203588147	396709	90721		104.1	0.3	420909056	1185697792	497754112	1248088064	481244197	154792813	30988	37224	35350	4112384	3971	954	/scratch1/btsheal/work/8e/fbf0c74052f40e676ad255c4583455			gene-set-052	9	569	245
40/d5f7e6	330	2664975.pbs02	visualize	gene-set-028	visualize (gene-set-028)	COMPLETED	0			1	86400000			1	1623202890218	1623203558122	1623203648136	757918	90572		104.8	0.3	420757504	1181736960	497651712	1243865088	481258343	155071159	35200	37224	43542	4108288	2401	336	/scratch1/btsheal/work/40/d5f7e6ac0749d61a9fcd5de7ca8c2e			gene-set-028	12	569	245
14/701825	358	2665118.pbs02	visualize	gene-set-057	visualize (gene-set-057)	COMPLETED	0			1	86400000			1	1623203256729	1623203563813	1623203653154	396425	90640		105.4	0.3	420560896	1181474816	497922048	1243865088	481255381	154973927	40887	37224	39446	4108288	2396	282	/scratch1/btsheal/work/14/7018253faddf20732f6522378b8408			gene-set-057	11	569	245
36/f83a69	376	2665209.pbs02	visualize	gene-set-075	visualize (gene-set-075)	COMPLETED	0			1	86400000			1	1623203492435	1623203558173	1623203653193	160758	96863		103.2	0.3	420552704	1185959936	497225728	1248088064	481249422	155156875	36319	37224	43542	4104192	3567	256	/scratch1/btsheal/work/36/f83a69c8ea2b61a6541413c92026a2			gene-set-075	13	569	245
31/4c0de7	360	2665129.pbs02	visualize	gene-set-059	visualize (gene-set-059)	COMPLETED	0			1	86400000			1	1623203283111	1623203558147	1623203668157	385046	108723		103.6	0.3	421748736	1186549760	497307648	1248145408	481271865	155714871	35101	37224	59926	5099520	2380	854	/scratch1/btsheal/work/31/4c0de7d9339f4a93fbbb3882eba9c8			gene-set-059	19	569	245
0a/fc7617	372	2665189.pbs02	visualize	gene-set-071	visualize (gene-set-071)	COMPLETED	0			1	86400000			1	1623203439985	1623203598161	1623203688171	248186	90536		104.7	0.3	420982784	1185435648	498159616	1248088064	481241164	154694124	40452	37224	31254	4104192	2402	403	/scratch1/btsheal/work/0a/fc76173050ce20c42eb5b9202a1cda			gene-set-071	8	569	245
2b/f1118e	324	2664945.pbs02	visualize	gene-set-023	visualize (gene-set-023)	COMPLETED	0			1	86400000			1	1623202811751	1623203658129	1623203748158	936407	91444		104.6	0.3	420356096	1181736960	497881088	1243865088	481258367	155071957	38616	37224	43542	4108288	3494	295	/scratch1/btsheal/work/2b/f1118ef5a14895f22e0e8270e2f871			gene-set-023	12	569	245
2c/ac70b6	370	2665179.pbs02	visualize	gene-set-070	visualize (gene-set-070)	COMPLETED	0			1	86400000			1	1623203413859	1623203658170	1623203753196	339337	91400		105.2	0.3	420671488	1181474816	497836032	1243865088	481255607	154974455	39697	37224	39446	4108288	2381	214	/scratch1/btsheal/work/2c/ac70b6dac405070954b23c5d9f9634			gene-set-070	11	569	245
d8/907e68	384	2665249.pbs02	visualize	gene-set-084	visualize (gene-set-084)	COMPLETED	0			1	86400000			1	1623203597286	1623203663194	1623203763206	165920	102180		102.7	0.3	422129664	1186287616	498225152	1248145408	481260621	155511627	36348	37224	55830	4976640	2430	239	/scratch1/btsheal/work/d8/907e684e50eacb1db57d47491b497f			gene-set-084	17	569	245
4f/a5f809	346	2665055.pbs02	visualize	gene-set-045	visualize (gene-set-045)	COMPLETED	0			1	86400000			1	1623203099548	1623203673139	1623203773168	673620	98254		103.6	0.4	498204672	1191043072	498204672	1248088064	481237968	154629759	34505	37224	27158	4104192	3490	533	/scratch1/btsheal/work/4f/a5f80982715589a2aea76743ae5acd			gene-set-045	7	569	245
95/4ec01b	336	2665004.pbs02	visualize	gene-set-037	visualize (gene-set-037)	COMPLETED	0			1	86400000			1	1623202968619	1623203693132	1623203783161	814542	90649		103.9	0.3	420888576	1185697792	498061312	1248088064	481243631	154784088	36629	37224	35350	4104192	3526	661	/scratch1/btsheal/work/95/4ec01be676c096b4d58f85858ae711			gene-set-037	9	569	245
50/9a46b2	359	2665124.pbs02	visualize	gene-set-060	visualize (gene-set-060)	COMPLETED	0			1	86400000			1	1623203269800	1623203753172	1623203853175	583375	98629		104.8	0.3	425197568	1182330880	497983488	1243918336	481280996	155842755	35053	37224	64022	5107712	2431	451	/scratch1/btsheal/work/50/9a46b215e18600c00248880791f8da			gene-set-060	20	569	245
5b/f3aa11	395	2665304.pbs02	visualize	gene-set-093	visualize (gene-set-093)	COMPLETED	0			1	86400000			1	1623203751270	1623203758227	1623203853247	101977	95684		104.5	0.3	421699584	1181999104	498208768	1243865088	481269611	155448393	32504	37224	51734	4124672	2383	230	/scratch1/btsheal/work/5b/f3aa11fe234361d995df7b2399046b			gene-set-093	16	569	245
7a/e3636b	374	2665198.pbs02	visualize	gene-set-074	visualize (gene-set-074)	COMPLETED	0			1	86400000			1	1623203466333	1623203773205	1623203868195	401862	94548		103.3	0.3	421302272	1185697792	498290688	1248088064	481243848	154970044	32048	37224	39446	4108288	3566	267	/scratch1/btsheal/work/7a/e3636bb709a07a9e882a239f5cf95a			gene-set-074	11	569	245
7a/584352	371	2665184.pbs02	visualize	gene-set-069	visualize (gene-set-069)	COMPLETED	0			1	86400000			1	1623203426963	1623203793183	1623203888183	461220	94117		104.0	0.3	423583744	1185959936	498147328	1248088064	481255319	155159425	39058	37224	43542	4108288	2420	785	/scratch1/btsheal/work/7a/584352b04d51c64795fd5b50119c51			gene-set-069	13	569	245
73/c5837c	377	2665214.pbs02	visualize	gene-set-077	visualize (gene-set-077)	COMPLETED	0			1	86400000			1	1623203505401	1623203783207	1623203893193	387792	111291		102.5	0.3	421748736	1186549760	497475584	1248145408	481274096	155824450	30988	37224	64022	5107712	2402	643	/scratch1/btsheal/work/73/c5837c655a930118701f41f93f4d20			gene-set-077	20	569	245
50/4dc65b	328	2664965.pbs02	visualize	gene-set-027	visualize (gene-set-027)	COMPLETED	0			1	86400000			1	1623202864091	1623203858156	1623203948163	1084072	89545		105.1	0.3	419786752	1181474816	497287168	1243865088	481252845	154884026	34048	37224	35350	4108288	3547	424	/scratch1/btsheal/work/50/4dc65b3f428184b90d648fcaa29d9f			gene-set-027	10	569	245
c6/60a0d1	351	2665083.pbs02	visualize	gene-set-051	visualize (gene-set-051)	COMPLETED	0			1	86400000			1	1623203165276	1623203863819	1623203948186	782910	85452		104.9	0.3	420335616	1181212672	497745920	1243865088	481241463	154558157	32476	37224	27158	4104192	2411	261	/scratch1/btsheal/work/c6/60a0d120299e6e8df3438db9d2dab7			gene-set-051	6	569	245
04/1c7d21	352	2665088.pbs02	visualize	gene-set-050	visualize (gene-set-050)	COMPLETED	0			1	86400000			1	1623203178319	1623203873166	1623203978172	799853	102649		103.2	0.3	422268928	1186549760	497790976	1248145408	481266447	155738935	36375	37224	59926	5107712	2435	269	/scratch1/btsheal/work/04/1c7d2187cfb5ad1cc917a5da6a52e1			gene-set-050	19	569	245
f1/5de65e	394	2665299.pbs02	visualize	gene-set-094	visualize (gene-set-094)	COMPLETED	0			1	86400000			1	1623203738137	1623203893234	1623203998218	260081	104258		103.6	0.3	424419328	1186549760	498229248	1248153600	481277386	155954151	31297	37224	68118	5111808	3548	640	/scratch1/btsheal/work/f1/5de65eefda91658433a0474dfda9a8			gene-set-094	21	569	245
19/295a4d	399	2665324.pbs02	visualize	gene-set-097	visualize (gene-set-097)	COMPLETED	0			1	86400000			1	1623203803687	1623203898213	1623203998238	194551	98360		102.9	0.3	420507648	1185697792	497389568	1248088064	481243558	154789116	38176	37224	35350	4104192	3507	793	/scratch1/btsheal/work/19/295a4d1c96febd2d679431e6953c14			gene-set-097	9	569	245
2f/d6ae9a	340	2665025.pbs02	visualize	gene-set-038	visualize (gene-set-038)	COMPLETED	0			1	86400000			1	1623203021021	1623203958159	1623204023168	1002147	68356		104.2	0.3	419930112	1181212672	497786880	1244127232	481246771	154712335	31007	37224	31254	4108288	3991	361	/scratch1/btsheal/work/2f/d6ae9a75b00effd99fedc750020206			gene-set-038	8	569	245
89/071893	379	2665224.pbs02	visualize	gene-set-078	visualize (gene-set-078)	COMPLETED	0			1	86400000			1	1623203531577	1623203958189	1623204053219	521642	95890		104.7	0.3	421662720	1181999104	498393088	1243865088	481272459	155512709	38943	37224	55830	4997120	2410	399	/scratch1/btsheal/work/89/071893f715aacdcb7996afbd133d06			gene-set-078	17	569	245
6d/bc4158	363	2665144.pbs02	visualize	gene-set-061	visualize (gene-set-061)	COMPLETED	0			1	86400000			1	1623203322433	1623203983823	1623204088200	765767	99661		103.5	0.3	421478400	1186222080	497733632	1248088064	481257514	155422702	35830	37224	51734	4104192	3563	285	/scratch1/btsheal/work/6d/bc4158c559d95a6988b7059364e871			gene-set-061	16	569	245
c4/27cda5	362	2665140.pbs02	visualize	gene-set-058	visualize (gene-set-058)	COMPLETED	0			1	86400000			1	1623203309280	1623204003173	1623204108201	798921	102592		103.0	0.4	498003968	1191055360	498003968	1248088064	481257758	155243859	32645	37224	47638	4096000	2391	779	/scratch1/btsheal/work/c4/27cda5213ee8b6da556aaa4e19c481			gene-set-058	14	569	245
30/b42e8d	369	2665174.pbs02	visualize	gene-set-068	visualize (gene-set-068)	COMPLETED	0			1	86400000			1	1623203400860	1623204008181	1623204108220	707360	102171		104.5	0.3	426618880	1182326784	498388992	1243918336	481283559	155946815	34317	37224	68118	5107712	3494	298	/scratch1/btsheal/work/30/b42e8db2679807ec38a75e170a765d			gene-set-068	21	569	245
05/61838e	400	2665328.pbs02	visualize	gene-set-099	visualize (gene-set-099)	COMPLETED	0			1	86400000			1	1623203816764	1623204033225	1623204138249	321485	104605		103.3	0.3	422551552	1186549760	498298880	1248141312	481277518	155962913	32429	37224	68118	5103616	3996	549	/scratch1/btsheal/work/05/61838efc2ac5566be2e42e50cde06c			gene-set-099	21	569	245
64/0a7ccb	378	2665219.pbs02	visualize	gene-set-076	visualize (gene-set-076)	COMPLETED	0			1	86400000			1	1623203518462	1623204063211	1623204153207	634745	88259		105.1	0.3	420560896	1181474816	497696768	1243865088	481252572	154884534	37936	37224	35350	4108288	2370	330	/scratch1/btsheal/work/64/0a7ccb0e606a91c96fb2606f691464			gene-set-076	10	569	245
2f/d8ed4c	385	2665254.pbs02	visualize	gene-set-083	visualize (gene-set-083)	COMPLETED	0			1	86400000			1	1623203610425	1623204098227	1623204198223	587798	102198		103.6	0.3	421515264	1186291712	497446912	1248149504	481263205	155634061	30982	37224	59926	5111808	2434	266	/scratch1/btsheal/work/2f/d8ed4ca6270c2fbb3923d85cba4961			gene-set-083	18	569	245
4a/fafb88	375	2665203.pbs02	visualize	gene-set-072	visualize (gene-set-072)	COMPLETED	0			1	86400000			1	1623203479402	1623204113205	1623204208214	728812	92771		103.2	0.3	420769792	1185435648	497967104	1248088064	481235087	154562070	36839	37224	27158	4108288	3500	489	/scratch1/btsheal/work/4a/fafb885c8dd906ec8e5e7baf547d71			gene-set-072	6	569	245
22/0869f6	388	2665271.pbs02	visualize	gene-set-088	visualize (gene-set-088)	COMPLETED	0			1	86400000			1	1623203659705	1623204113225	1623204208243	548538	92611		104.8	0.3	420806656	1181736960	497954816	1243865088	481258341	155068529	41098	37224	43542	4104192	2380	213	/scratch1/btsheal/work/22/0869f623d3e4cffe5fe85dff7f18e8			gene-set-088	12	569	245
63/986fc8	367	2665164.pbs02	visualize	gene-set-067	visualize (gene-set-067)	COMPLETED	0			1	86400000			1	1623203374787	1623204158198	1623204248206	873419	86544		105.4	0.3	420569088	1181212672	498098176	1243865088	481244380	154628373	36001	37224	27158	4104192	3489	325	/scratch1/btsheal/work/63/986fc80d04de94c1692582a237aac9			gene-set-067	7	569	245
07/9f2ab6	382	2665239.pbs02	visualize	gene-set-081	visualize (gene-set-081)	COMPLETED	0			1	86400000			1	1623203570757	1623204148210	1623204248226	677469	99147		103.4	0.3	422096896	1186287616	498200576	1248145408	481266471	155503938	36440	37224	55830	4923392	2418	586	/scratch1/btsheal/work/07/9f2ab66b2cf68ce39e52b45237dbb1			gene-set-081	17	569	245
26/2cacd4	350	2665078.pbs02	visualize	gene-set-049	visualize (gene-set-049)	COMPLETED	0			1	86400000			1	1623203152089	1623204208197	1623204298202	1146113	91380		103.1	0.3	420773888	1185697792	497823744	1248088064	481235410	154678046	43880	37224	31254	4087808	3556	245	/scratch1/btsheal/work/26/2cacd4ff42de39afb8e21fffadc968			gene-set-049	8	569	245
