hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	gene_set	n_genes	n_train_samples
1f/abe0a0	9	2663156.pbs02	train_target	gene-set-008	train_target (gene-set-008)	COMPLETED	0			1	86400000			1	1623198416722	1623198423766	1623198438770	22048	13163		92.7	0.9	1208274944	26090545152	1208274944	26090545152	357377501	113385320	26965	27586	7353898	7438336	3311	58	/scratch1/btsheal/work/1f/abe0a0699b7a892d9a897ec41ad1f6			gene-set-008	21	569
2b/92ce8f	11	2663160.pbs02	train_target	gene-set-010	train_target (gene-set-010)	COMPLETED	0			1	86400000			1	1623198429882	1623198433770	1623198448770	18888	12399		96.4	1.1	1428246528	26217234432	1428246528	26217234432	357377491	113385310	26833	27586	7353898	7438336	6702	58	/scratch1/btsheal/work/2b/92ce8fd983e9def7c6fe50b209c8ba			gene-set-010	21	569
da/13416a	13	2663165.pbs02	train_target	gene-set-012	train_target (gene-set-012)	COMPLETED	0			1	86400000			1	1623198443033	1623198448789	1623198463771	20738	12646		95.0	0.9	1224482816	26103205888	1224482816	26103205888	357377399	113200897	26833	27586	7169578	7254016	3302	51	/scratch1/btsheal/work/da/13416ac58ec6ae8f18c3d51bf32111			gene-set-012	6	569
97/5928f3	14	2663169.pbs02	train_target	gene-set-013	train_target (gene-set-013)	COMPLETED	0			1	86400000			1	1623198456184	1623198463784	1623198473773	17589	11675		97.8	1.2	1572380672	26312044544	1572380672	26312044544	357377416	113225490	30347	27586	7198250	7278592	3751	48	/scratch1/btsheal/work/97/5928f315d244e96ea772ba48d90dc7			gene-set-013	8	569
0b/849664	12	2663174.pbs02	train_target	gene-set-011	train_target (gene-set-011)	COMPLETED	0			1	86400000			1	1623198469392	1623198473787	1623198488773	19381	13101		98.0	0.5	678232064	13659779072	714702848	13659779072	357377457	113286962	27222	27586	7259690	7340032	3300	54	/scratch1/btsheal/work/0b/8496641af92d30b015c72b410df599			gene-set-011	13	569
49/4f8054	15	2663179.pbs02	train_target	gene-set-014	train_target (gene-set-014)	COMPLETED	0			1	86400000			1	1623198482526	1623198484421	1623198503774	21248	12423		95.6	1.0	1418326016	26206642176	1418326016	26206642176	357377409	113213195	28158	27586	7185962	7266304	3404	57	/scratch1/btsheal/work/49/4f8054d0c0f5dfa76863cf69177c4f			gene-set-014	7	569
0d/8c46dc	17	2663183.pbs02	train_target	gene-set-016	train_target (gene-set-016)	COMPLETED	0			1	86400000			1	1623198495707	1623198503782	1623198513775	18068	13003		97.7	0.5	681062400	13726887936	714485760	13726887936	357377447	113286962	26852	27586	7255594	7340032	3305	48	/scratch1/btsheal/work/0d/8c46dcaf9791ed9b29a0e70733f9c7			gene-set-016	13	569
fb/c7d116	18	2663188.pbs02	train_target	gene-set-017	train_target (gene-set-017)	COMPLETED	0			1	86400000			1	1623198508888	1623198513793	1623198528775	19887	11422		97.3	1.2	1599365120	26589319168	1599627264	26589843456	357377412	113237774	26834	27586	7206442	7290880	3776	50	/scratch1/btsheal/work/fb/c7d116dc9adb11feecf2165f39fb7d			gene-set-017	9	569
82/1f73b4	16	2663193.pbs02	train_target	gene-set-015	train_target (gene-set-015)	COMPLETED	0			1	86400000			1	1623198522037	1623198528784	1623198538776	16739	12434		97.6	1.2	1573085184	26314272768	1573085184	26314272768	357377423	113225492	27868	27586	7194154	7278592	3336	56	/scratch1/btsheal/work/82/1f73b46db35a08804a7379f40bb71a			gene-set-015	8	569
1b/8dee67	19	2663198.pbs02	train_target	gene-set-018	train_target (gene-set-018)	COMPLETED	0			1	86400000			1	1623198535254	1623198538785	1623198553777	18523	12200		97.2	1.1	1550774272	26312364032	1550774272	26312364032	357377446	113274668	27290	27586	7247402	7327744	3353	50	/scratch1/btsheal/work/1b/8dee67c37ac02c8c5ed177ec9cc981			gene-set-018	12	569
47/89703e	21	2663203.pbs02	train_target	gene-set-020	train_target (gene-set-020)	COMPLETED	0			1	86400000			1	1623198548429	1623198553787	1623198568777	20348	11562		95.7	1.2	1627348992	26590347264	1629405184	26590347264	357377482	113213200	29960	27586	113161770	7266304	7831	51	/scratch1/btsheal/work/47/89703e12f63fef662b3f692d56d216			gene-set-020	7	569
27/afbef8	22	2663207.pbs02	train_target	gene-set-021	train_target (gene-set-021)	COMPLETED	0			1	86400000			1	1623198561534	1623198568791	1623198578783	17249	12065		97.5	1.2	1599991808	26312228864	1599991808	26312228864	357377485	113225490	29214	27586	7198250	7278592	3630	45	/scratch1/btsheal/work/27/afbef885194a90fe3db3282ce6c993			gene-set-021	8	569
10/356147	20	2663212.pbs02	train_target	gene-set-019	train_target (gene-set-019)	COMPLETED	0			1	86400000			1	1623198574576	1623198578789	1623198593788	19212	11533		97.6	1.2	1629515776	26589974528	1629515776	26657083392	357377535	113311557	26843	27586	7280170	7364608	3786	110	/scratch1/btsheal/work/10/35614779d523bf7dae26847f43a16f			gene-set-019	15	569
12/5a07c7	25	2663218.pbs02	train_target	gene-set-024	train_target (gene-set-024)	COMPLETED	0			1	86400000			1	1623198587693	1623198593797	1623198603787	16094	12654		97.7	0.9	1188876288	26068180992	1188876288	26068180992	357377448	113237790	28088	27586	7206442	7290880	3663	39	/scratch1/btsheal/work/12/5a07c7bce87eaf0a7bbd4e5668a7d2			gene-set-024	9	569
62/4054bd	24	2663223.pbs02	train_target	gene-set-023	train_target (gene-set-023)	COMPLETED	0			1	86400000			1	1623198600831	1623198604433	1623198618790	17959	11520		97.8	1.2	1621790720	26590056448	1622052864	26657689600	357377521	113274679	27181	27586	7243306	7327744	3784	114	/scratch1/btsheal/work/62/4054bd557dc6834e05e49db408d2e9			gene-set-023	12	569
d5/bfc8e2	23	2663228.pbs02	train_target	gene-set-022	train_target (gene-set-022)	COMPLETED	0			1	86400000			1	1623198613961	1623198618798	1623198633790	19829	11554		97.8	1.2	1629757440	26590011392	1629757440	26657120256	357377493	113237786	27927	27586	7206442	7290880	3777	46	/scratch1/btsheal/work/d5/bfc8e2e39b2752483617bcb8be48a8			gene-set-022	9	569
c2/11b5dd	26	2663233.pbs02	train_target	gene-set-025	train_target (gene-set-025)	COMPLETED	0			1	86400000			1	1623198627162	1623198634284	1623198643788	16626	11319		97.8	1.1	1486123008	26224070656	1486123008	26224070656	357377525	113299259	36212	27586	7267882	7352320	3775	104	/scratch1/btsheal/work/c2/11b5ddc7b99dc47aab52a4aeeb9f10			gene-set-025	14	569
75/0d1069	27	2663238.pbs02	train_target	gene-set-026	train_target (gene-set-026)	COMPLETED	0			1	86400000			1	1623198640277	1623198643798	1623198658792	18515	11895		97.9	1.2	1603764224	26314629120	1603764224	26314629120	357377528	113323838	27410	27585	7292458	7376896	3635	49	/scratch1/btsheal/work/75/0d106989afe177893eb5db507032a8			gene-set-026	16	569
2a/a9acc6	28	2663243.pbs02	train_target	gene-set-027	train_target (gene-set-027)	COMPLETED	0			1	86400000			1	1623198653354	1623198658802	1623198668790	15436	11174		97.2	1.2	1602326528	26312306688	1602326528	26312306688	357377444	113250076	28196	27586	7218730	7303168	3362	40	/scratch1/btsheal/work/2a/a9acc6923711cace642104eb0e775d			gene-set-027	10	569
08/688590	30	2663248.pbs02	train_target	gene-set-029	train_target (gene-set-029)	COMPLETED	0			1	86400000			1	1623198666526	1623198669424	1623198683790	17264	12594		97.3	1.0	1342566400	26141192192	1342566400	26141192192	357377469	113200898	26833	27586	7169578	7254016	3313	46	/scratch1/btsheal/work/08/68859090b40e16c394359c11d44080			gene-set-029	6	569
2f/4b5277	29	2663253.pbs02	train_target	gene-set-028	train_target (gene-set-028)	COMPLETED	0			1	86400000			1	1623198679658	1623198683805	1623198698791	19133	11559		95.7	1.2	1632485376	26593484800	1632485376	26660593664	357377526	113274684	26834	27586	7243306	7327744	7157	116	/scratch1/btsheal/work/2f/4b527754b19ff63e91a58b700942a2			gene-set-028	12	569
b1/2308b3	32	2663258.pbs02	train_target	gene-set-031	train_target (gene-set-031)	COMPLETED	0			1	86400000			1	1623198692776	1623198698804	1623198708795	16019	11587		95.4	1.2	1636446208	26594603008	1636446208	26594603008	357377453	113262372	26848	27586	7231018	7315456	3772	48	/scratch1/btsheal/work/b1/2308b3bc590c95840fae5d3765dd3e			gene-set-031	11	569
d1/2b51bf	31	2663263.pbs02	train_target	gene-set-030	train_target (gene-set-030)	COMPLETED	0			1	86400000			1	1623198705878	1623198713791	1623198723794	17916	11778		95.2	1.2	1600811008	26312380416	1600811008	26312380416	357377573	113385318	33633	27586	7353898	7438336	3744	51	/scratch1/btsheal/work/d1/2b51bf80e42d076e8aaa5a7be95881			gene-set-030	21	569
86/30c47f	33	2663268.pbs02	train_target	gene-set-032	train_target (gene-set-032)	COMPLETED	0			1	86400000			1	1623198719048	1623198723800	1623198738795	19747	12333		97.8	1.1	1543942144	26269929472	1543942144	26269929472	357377467	113200896	26833	27586	7169578	7254016	3332	52	/scratch1/btsheal/work/86/30c47f0edba641441ab7fb102b8110			gene-set-032	6	569
0d/beb79e	34	2663273.pbs02	train_target	gene-set-033	train_target (gene-set-033)	COMPLETED	0			1	86400000			1	1623198732051	1623198734517	1623198748795	16744	11677		97.3	1.2	1599897600	26312261632	1599897600	26312261632	357377531	113311553	26834	27586	7280170	7364608	3746	46	/scratch1/btsheal/work/0d/beb79e61c168080d5fdce5deba164d			gene-set-033	15	569
62/bd3550	35	2663278.pbs02	train_target	gene-set-034	train_target (gene-set-034)	COMPLETED	0			1	86400000			1	1623198745117	1623198748805	1623198763795	18678	12197		97.9	1.2	1602011136	26312482816	1602011136	26312482816	357377469	113200899	27643	27586	7169578	7254016	3413	45	/scratch1/btsheal/work/62/bd35508b9f10fd17741d1859be5d40			gene-set-034	6	569
5b/c4de93	36	2663283.pbs02	train_target	gene-set-035	train_target (gene-set-035)	COMPLETED	0			1	86400000			1	1623198758187	1623198763803	1623198773799	15612	11192		97.8	1.2	1599713280	26311892992	1599713280	26311892992	357377491	113225492	30396	27586	7194154	7278592	3328	50	/scratch1/btsheal/work/5b/c4de9331e1cc4ef9e0030f80acc299			gene-set-035	8	569
85/533eb9	38	2663289.pbs02	train_target	gene-set-037	train_target (gene-set-037)	COMPLETED	0			1	86400000			1	1623198771298	1623198778794	1623198788798	17500	11302		97.7	1.1	1476272128	26219106304	1476272128	26219106304	357377486	113237779	27768	27586	1578	7290880	3775	39	/scratch1/btsheal/work/85/533eb97389b007c400945d63c1a0e5			gene-set-037	9	569
48/1400b1	37	2663294.pbs02	train_target	gene-set-036	train_target (gene-set-036)	COMPLETED	0			1	86400000			1	1623198784328	1623198788809	1623198803801	19473	11638		97.3	1.2	1626492928	26313019392	1626492928	26313019392	357377500	113250082	27745	27586	7218730	7303168	3772	47	/scratch1/btsheal/work/48/1400b139a52c909225602c7fd3fc1e			gene-set-036	10	569
57/6a422a	41	2663299.pbs02	train_target	gene-set-040	train_target (gene-set-040)	COMPLETED	0			1	86400000			1	1623198797432	1623198803810	1623198813800	16368	12275		97.6	1.2	1598914560	26312314880	1598914560	26312314880	357377566	113373028	29992	27586	7341610	7426048	3422	48	/scratch1/btsheal/work/57/6a422aefb6e2cc6d140fab8d406c35			gene-set-040	20	569
52/4d2714	40	2663304.pbs02	train_target	gene-set-039	train_target (gene-set-039)	COMPLETED	0			1	86400000			1	1623198810529	1623198818796	1623198828801	18272	11712		96.4	1.2	1626677248	26312630272	1626677248	26312630272	357377533	113311555	28213	27586	7280170	7364608	7130	45	/scratch1/btsheal/work/52/4d2714015be669bbc727e40ebdd453			gene-set-039	15	569
31/30ee91	39	2663310.pbs02	train_target	gene-set-038	train_target (gene-set-038)	COMPLETED	0			1	86400000			1	1623198823692	1623198828811	1623198843803	20111	11218		97.8	1.1	1534443520	26265202688	1534443520	26265202688	357377486	113225492	26837	27586	7198250	7278592	3338	40	/scratch1/btsheal/work/31/30ee9184b80d88050f1d5b7127a446			gene-set-038	8	569
ea/6efe22	42	2663315.pbs02	train_target	gene-set-041	train_target (gene-set-041)	COMPLETED	0			1	86400000			1	1623198836883	1623198843812	1623198853804	16921	11309		97.2	1.1	1527119872	26257158144	1527119872	26257158144	357377575	113373037	28033	27586	7341610	7426048	3786	124	/scratch1/btsheal/work/ea/6efe2258d183bb5eeeeecba73bf8bd			gene-set-041	20	569
0e/d122bc	43	2663320.pbs02	train_target	gene-set-043	train_target (gene-set-043)	COMPLETED	0			1	86400000			1	1623198850003	1623198853813	1623198868803	18800	12159		98.0	1.2	1606963200	26314072064	1606963200	26314072064	357377560	113348446	27381	27586	7317034	7401472	3364	38	/scratch1/btsheal/work/0e/d122bc5d94734e7fae3bd29294e115			gene-set-043	18	569
2e/43f904	44	2663325.pbs02	train_target	gene-set-042	train_target (gene-set-042)	COMPLETED	0			1	86400000			1	1623198863122	1623198868810	1623198878807	15685	11472		97.4	1.2	1628770304	26589360128	1629032448	26656993280	357377469	113286963	26834	27586	7255594	7340032	3779	123	/scratch1/btsheal/work/2e/43f90427ab1a1ade1409e5781e01e5			gene-set-042	13	569
ae/2883a4	45	2663330.pbs02	train_target	gene-set-044	train_target (gene-set-044)	COMPLETED	0			1	86400000			1	1623198876268	1623198883808	1623198893813	17545	11419		97.9	1.2	1632391168	26589372416	1632653312	26657005568	357377524	113299258	26833	27586	7267882	7352320	3769	46	/scratch1/btsheal/work/ae/2883a4411b67c907402e2ce061f1c5			gene-set-044	14	569
52/a62d23	46	2663335.pbs02	train_target	gene-set-045	train_target (gene-set-045)	COMPLETED	0			1	86400000			1	1623198889432	1623198893823	1623198908814	19382	11636		97.6	1.2	1626894336	26312548352	1626894336	26312548352	357377475	113213192	28628	27586	7181866	7266304	3763	49	/scratch1/btsheal/work/52/a62d23c0be84602b73ea456c78b40b			gene-set-045	7	569
f2/0c3fed	47	2663339.pbs02	train_target	gene-set-046	train_target (gene-set-046)	COMPLETED	0			1	86400000			1	1623198902573	1623198908824	1623198918816	16243	11055		97.7	1.2	1601298432	26312429568	1601298432	26312429568	357377565	113360735	31178	27586	7329322	7413760	3396	40	/scratch1/btsheal/work/f2/0c3fed293598abe36a6d67b322174c			gene-set-046	19	569
fb/970495	49	2663344.pbs02	train_target	gene-set-048	train_target (gene-set-048)	COMPLETED	0			1	86400000			1	1623198915546	1623198919427	1623198933814	18268	11857		97.5	1.2	1600139264	26312568832	1600139264	26312568832	357377533	113323842	35745	27586	7292458	7376896	3696	116	/scratch1/btsheal/work/fb/9704952e7f41f8291dd6a85affd2a2			gene-set-048	16	569
6a/82acf9	48	2663349.pbs02	train_target	gene-set-047	train_target (gene-set-047)	COMPLETED	0			1	86400000			1	1623198928684	1623198933824	1623198943816	15132	11040		97.1	1.2	1602969600	26312544256	1602969600	26312544256	357377496	113262367	26833	27586	7231018	7315456	3421	38	/scratch1/btsheal/work/6a/82acf92783c564bfa0333e9904f9a0			gene-set-047	11	569
fe/d1df37	50	2663354.pbs02	train_target	gene-set-049	train_target (gene-set-049)	COMPLETED	0			1	86400000			1	1623198941823	1623198948813	1623198958817	16994	11560		96.3	1.2	1626656768	26590543872	1626656768	26657652736	357377496	113225492	34431	27586	7194154	7278592	7160	128	/scratch1/btsheal/work/fe/d1df37758b35dbd08e6d77d9e285eb			gene-set-049	8	569
2b/317dea	51	2663359.pbs02	train_target	gene-set-051	train_target (gene-set-051)	COMPLETED	0			1	86400000			1	1623198954983	1623198958829	1623198973817	18834	11246		97.7	1.1	1512767488	26242727936	1512767488	26242727936	357377418	113200897	26833	27586	7173674	7254016	3772	46	/scratch1/btsheal/work/2b/317dea159c41f62a762e1ef41735cd			gene-set-051	6	569
d9/2612d0	52	2663364.pbs02	train_target	gene-set-050	train_target (gene-set-050)	COMPLETED	0			1	86400000			1	1623198968091	1623198973825	1623198983816	15725	11553		97.3	1.2	1625726976	26593525760	1625726976	26593525760	357377548	113360722	26833	27586	7333418	7413760	3779	104	/scratch1/btsheal/work/d9/2612d0a4595510130e13a831681694			gene-set-050	19	569
94/2db9bf	53	2663369.pbs02	train_target	gene-set-052	train_target (gene-set-052)	COMPLETED	0			1	86400000			1	1623198981280	1623198984503	1623198998816	17536	11538		98.0	1.2	1633046528	26593406976	1633046528	26660515840	357377489	113237782	28586	27586	7206442	7290880	3766	43	/scratch1/btsheal/work/94/2db9bf9ff3d1c7ea77d02f6bc47777			gene-set-052	9	569
68/fa0560	54	2663375.pbs02	train_target	gene-set-053	train_target (gene-set-053)	COMPLETED	0			1	86400000			1	1623198994373	1623198998826	1623199013820	19447	11287		97.9	1.1	1458040832	26207707136	1458040832	26207707136	357377466	113262378	31335	27586	7231018	7315456	3776	67	/scratch1/btsheal/work/68/fa0560a88fe60e513139e2018b5b83			gene-set-053	11	569
c3/a841ab	55	2663380.pbs02	train_target	gene-set-054	train_target (gene-set-054)	COMPLETED	0			1	86400000			1	1623199007552	1623199013829	1623199023818	16266	11908		97.4	1.2	1601642496	26315067392	1601642496	26315067392	357377489	113237777	28441	27586	7206442	7290880	3642	44	/scratch1/btsheal/work/c3/a841ab94b9c4786b4763b570f83d43			gene-set-054	9	569
f3/e60109	57	2663385.pbs02	train_target	gene-set-055	train_target (gene-set-055)	COMPLETED	0			1	86400000			1	1623199020728	1623199028814	1623199038818	18090	11485		97.5	1.2	1630019584	26589835264	1630019584	26656944128	357377470	113200899	28472	27586	7169578	7254016	3772	51	/scratch1/btsheal/work/f3/e60109f1efd90b655ae95c14fc2904			gene-set-055	6	569
90/1ee920	56	2663390.pbs02	train_target	gene-set-056	train_target (gene-set-056)	COMPLETED	0			1	86400000			1	1623199033813	1623199038826	1623199053819	20006	11300		97.8	1.2	1630642176	26590883840	1630904320	26658516992	357377527	113299261	26858	27586	7271978	7352320	3780	37	/scratch1/btsheal/work/90/1ee9204a0175bef50fc615e90cd427			gene-set-056	14	569
81/fcd3c1	58	2663394.pbs02	train_target	gene-set-057	train_target (gene-set-057)	COMPLETED	0			1	86400000			1	1623199046985	1623199049419	1623199063821	16836	11576		97.2	1.2	1620836352	26313023488	1620836352	26313023488	357377499	113262369	26833	27586	7231018	7315456	3774	78	/scratch1/btsheal/work/81/fcd3c1ddf23efa30a104bf5bd6331f			gene-set-057	11	569
cf/63a98c	61	2663399.pbs02	train_target	gene-set-060	train_target (gene-set-060)	COMPLETED	0			1	86400000			1	1623199060194	1623199063829	1623199078820	18626	11581		97.5	1.2	1632153600	26589954048	1632153600	26657062912	357377582	113373036	31964	27586	7345706	7426048	3777	46	/scratch1/btsheal/work/cf/63a98cdeb18106160c89c54f4a1ee1			gene-set-060	20	569
88/fbc620	59	2663404.pbs02	train_target	gene-set-059	train_target (gene-set-059)	COMPLETED	0			1	86400000			1	1623199073421	1623199078828	1623199088821	15400	11644		95.8	1.2	1601736704	26312585216	1601736704	26312585216	357377588	113360746	27387	27586	7329322	7413760	7080	41	/scratch1/btsheal/work/88/fbc620aea45bc8163acd21c12c305c			gene-set-059	19	569
fe/262845	63	2663409.pbs02	train_target	gene-set-062	train_target (gene-set-062)	COMPLETED	0			1	86400000			1	1623199086739	1623199093817	1623199103820	17081	10982		97.5	1.2	1609658368	26318102528	1609658368	26318102528	357377508	113348436	29601	27586	7321130	7401472	3410	39	/scratch1/btsheal/work/fe/262845ebc508acea60ece4ee467d17			gene-set-062	18	569
a4/325545	60	2663414.pbs02	train_target	gene-set-058	train_target (gene-set-058)	COMPLETED	0			1	86400000			1	1623199099888	1623199103828	1623199118821	18933	11336		97.4	1.1	1478639616	26219118592	1478639616	26219118592	357377526	113299254	28468	27586	7267882	7352320	3786	116	/scratch1/btsheal/work/a4/3255458327ad8ccf2fd8978b3e7e8b			gene-set-058	14	569
