hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	dataset	hardware_type	chunks	threads
e2/2cd6e1	20	2196638.pbs02	similarity_chunk	Yeast.004.001/3	similarity_chunk (Yeast.004.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613605410	1618613610670	1618613615629	10219	3458		122.6	0.1	427630592.0	12158652416.0	427630592.0	12284481536.0	4079437.0	15374694.0	3067.0	295.0	2789672.0	11071292.0	1382.0	58.0	/scratch1/btsheal/work/e2/2cd6e14f027f34356e96092a443729			Yeast.004.001	v100	8	2
92/73b47f	23	2196639.pbs02	similarity_chunk	Yeast.004.001/6	similarity_chunk (Yeast.004.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613608356	1618613615651	1618613615657	7301	3391		120.8	0.1	424144896.0	12158066688.0	424144896.0	12207607808.0	4079533.0	16117534.0	3070.0	294.0	2789672.0	11814140.0	1356.0	51.0	/scratch1/btsheal/work/92/73b47f89d779eea617e47cb17b7b74			Yeast.004.001	v100	8	2
fa/301cd5	25	2196640.pbs02	similarity_chunk	Yeast.002.001/0	similarity_chunk (Yeast.002.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613611313	1618613615673	1618613620628	9315	2234		99.4	0.1	380997632.0	11925209088.0	380997632.0	11983929344.0	2707931.0	7500263.0	2968.0	222.0	1418166.0	3197184.0	1347.0	14.0	/scratch1/btsheal/work/fa/301cd5abbaf4c42496a2903f1d1d35			Yeast.002.001	v100	8	2
05/fcfd87	26	2196641.pbs02	similarity_chunk	Yeast.002.001/1	similarity_chunk (Yeast.002.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613614226	1618613620651	1618613625628	11402	2569		97.2	0.1	376758272.0	11908689920.0	423792640.0	12276076544.0	2708008.0	7489455.0	2969.0	223.0	1418166.0	3186372.0	1421.0	33.0	/scratch1/btsheal/work/05/fcfd87a1eeeb29837d45dd68f7d175			Yeast.002.001	v100	8	2
f0/9e6dce	24	2196642.pbs02	similarity_chunk	Yeast.004.001/7	similarity_chunk (Yeast.004.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613617154	1618613620655	1618613625653	8499	3283		122.5	0.1	425115648.0	12158648320.0	425115648.0	12275298304.0	4079443.0	13541682.0	3068.0	287.0	2789672.0	9238316.0	1401.0	52.0	/scratch1/btsheal/work/f0/9e6dce39cb8375f7cc2ecf644f2942			Yeast.004.001	v100	8	2
0c/e58fe8	27	2196643.pbs02	similarity_chunk	Yeast.002.001/3	similarity_chunk (Yeast.002.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613620086	1618613625670	1618613630628	10542	2305		98.5	0.1	382664704.0	11925213184.0	382664704.0	11974754304.0	2707866.0	7798547.0	2967.0	222.0	1418166.0	3495468.0	1264.0	16.0	/scratch1/btsheal/work/0c/e58fe8b52f9ef218d59b76dcee03a6			Yeast.002.001	v100	8	2
3e/9dc941	29	2196645.pbs02	similarity_chunk	Yeast.002.001/4	similarity_chunk (Yeast.002.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613622937	1618613630647	1618613630653	7716	2423		90.7	0.1	380207104.0	11924627456.0	393719808.0	11974168576.0	2707881.0	7009923.0	2968.0	224.0	1418166.0	2706828.0	1914.0	23.0	/scratch1/btsheal/work/3e/9dc941959d2bcb0adbf80694e5bd3d			Yeast.002.001	v100	8	2
5c/899a2e	28	2196646.pbs02	similarity_chunk	Yeast.002.001/2	similarity_chunk (Yeast.002.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613625913	1618613630667	1618613635627	9714	2596		97.7	0.1	376991744.0	11908644864.0	423903232.0	12217098240.0	2707935.0	7571915.0	2966.0	222.0	1418166.0	3268840.0	1437.0	31.0	/scratch1/btsheal/work/5c/899a2ee970b0aa49bbc0c2789adfca			Yeast.002.001	v100	8	2
85/01aa70	30	2196647.pbs02	similarity_chunk	Yeast.002.001/5	similarity_chunk (Yeast.002.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613628906	1618613635644	1618613635650	6744	2317		98.3	0.1	383840256.0	11925209088.0	383840256.0	11983929344.0	2707958.0	7124599.0	2968.0	222.0	1418166.0	2821520.0	1271.0	17.0	/scratch1/btsheal/work/85/01aa70663b7041d86fc77030d9b2c0			Yeast.002.001	v100	8	2
99/473eee	31	2196648.pbs02	similarity_chunk	Yeast.002.001/6	similarity_chunk (Yeast.002.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613631827	1618613635666	1618613641332	9505	2303		95.4	0.1	378167296.0	11909890048.0	378167296.0	11971694592.0	2707841.0	7530799.0	2969.0	223.0	1418166.0	3227712.0	1899.0	11.0	/scratch1/btsheal/work/99/473eee04d09e2aa1fd6e22a95f50a2			Yeast.002.001	v100	8	2
15/feadfe	32	2196649.pbs02	similarity_chunk	Yeast.002.001/7	similarity_chunk (Yeast.002.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613634884	1618613641351	1618613645629	10745	2915		73.5	0.1	425197568.0	12158377984.0	425197568.0	12284207104.0	2707678.0	6769933.0	2967.0	223.0	1418166.0	2466844.0	1329.0	24.0	/scratch1/btsheal/work/15/feadfebef330c3e89fd0e458b12e25			Yeast.002.001	v100	8	2
fb/cd2022	34	2196650.pbs02	similarity_chunk	Yeast.006.001/1	similarity_chunk (Yeast.006.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613638070	1618613645654	1618613650628	12558	5352		142.2	0.1	427896832.0	12158935040.0	427896832.0	12284764160.0	5451295.0	25848385.0	3179.0	415.0	4161172.0	21544452.0	1509.0	173.0	/scratch1/btsheal/work/fb/cd2022149d8cceadf1e151b4f4940b			Yeast.006.001	v100	8	2
ea/d186d9	33	2196651.pbs02	similarity_chunk	Yeast.006.001/0	similarity_chunk (Yeast.006.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613641536	1618613645659	1618613650654	9118	5118		144.3	0.1	428752896.0	12158935040.0	428752896.0	12208476160.0	5451201.0	26857286.0	3176.0	414.0	4161172.0	22553360.0	1597.0	166.0	/scratch1/btsheal/work/ea/d186d9cfe2296cf6b3749795ff027e			Yeast.006.001	v100	8	2
a8/6ff48e	35	2196652.pbs02	similarity_chunk	Yeast.006.001/2	similarity_chunk (Yeast.006.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613644597	1618613650677	1618613655630	11033	5041		145.4	0.1	425046016.0	12157886464.0	425046016.0	12274536448.0	5451299.0	26776522.0	3182.0	415.0	4161172.0	22472588.0	1766.0	152.0	/scratch1/btsheal/work/a8/6ff48ef3d037e58a43129b5d204bdc			Yeast.006.001	v100	8	2
a6/af557f	36	2196653.pbs02	similarity_chunk	Yeast.006.001/3	similarity_chunk (Yeast.006.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613647516	1618613655650	1618613660630	13114	5119		144.0	0.1	426414080.0	12158939136.0	426414080.0	12284768256.0	5451293.0	27726070.0	3183.0	415.0	4161172.0	23422136.0	1500.0	164.0	/scratch1/btsheal/work/a6/af557f4f5f7e3fdd116b131d90eafd			Yeast.006.001	v100	8	2
b0/6b5244	37	2196654.pbs02	similarity_chunk	Yeast.006.001/4	similarity_chunk (Yeast.006.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613650572	1618613656246	1618613660652	10080	5474		140.8	0.1	427069440.0	12159406080.0	427069440.0	12218126336.0	5451297.0	29158548.0	3179.0	414.0	4161172.0	24854620.0	1459.0	156.0	/scratch1/btsheal/work/b0/6b5244493f1d32044f6051035c026f			Yeast.006.001	v100	8	2
af/62ad26	39	2196655.pbs02	similarity_chunk	Yeast.006.001/6	similarity_chunk (Yeast.006.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613653563	1618613656251	1618613665629	12066	5184		145.8	0.1	427159552.0	12159983616.0	427159552.0	12209524736.0	5451227.0	27687486.0	3178.0	415.0	4161172.0	23383552.0	1490.0	150.0	/scratch1/btsheal/work/af/62ad26a84070092e109f7e7fe3bac9			Yeast.006.001	v100	8	2
37/c3688a	38	2196656.pbs02	similarity_chunk	Yeast.006.001/5	similarity_chunk (Yeast.006.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613656550	1618613660668	1618613670631	14081	5121		145.2	0.1	427024384.0	12158943232.0	427024384.0	12208484352.0	5451253.0	26149638.0	3181.0	415.0	4161172.0	21845704.0	1552.0	172.0	/scratch1/btsheal/work/37/c3688a29fdb97874f7d6ba8813ac2c			Yeast.006.001	v100	8	2
6b/f21dae	40	2196657.pbs02	similarity_chunk	Yeast.006.001/7	similarity_chunk (Yeast.006.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613659517	1618613665649	1618613670653	11136	4730		141.6	0.1	426446848.0	12158939136.0	426446848.0	12208480256.0	5451280.0	23398372.0	3181.0	396.0	4161172.0	19094520.0	1568.0	151.0	/scratch1/btsheal/work/6b/f21dae2fab812b7a34a267c19b4768			Yeast.006.001	v100	8	2
47/cd32f9	42	2196658.pbs02	similarity_chunk	Yeast.003.001/1	similarity_chunk (Yeast.003.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613662513	1618613670669	1618613670675	8162	3230		104.4	0.1	422481920.0	12158517248.0	422481920.0	12284346368.0	3402033.0	10328800.0	3020.0	255.0	2116231.0	6025572.0	1363.0	37.0	/scratch1/btsheal/work/47/cd32f945837789ec1324ec983fedf7			Yeast.003.001	v100	8	2
77/564014	41	2196659.pbs02	similarity_chunk	Yeast.003.001/0	similarity_chunk (Yeast.003.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613665506	1618613670692	1618613675631	10125	2818		108.1	0.1	422813696.0	12158480384.0	422813696.0	12208021504.0	3401924.0	11864736.0	3020.0	255.0	2112135.0	7561512.0	1856.0	46.0	/scratch1/btsheal/work/77/564014ee5118d27911dc5f0ecf518b			Yeast.003.001	v100	8	2
f7/318892	43	2196660.pbs02	similarity_chunk	Yeast.003.001/2	similarity_chunk (Yeast.003.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613668511	1618613675648	1618613675653	7142	2822		109.4	0.1	423714816.0	12158525440.0	423714816.0	12275175424.0	3401916.0	10998716.0	3019.0	255.0	2112135.0	6695492.0	1362.0	44.0	/scratch1/btsheal/work/f7/318892955cb8f2eb3a30bae1290f35			Yeast.003.001	v100	8	2
3c/197053	44	2196661.pbs02	similarity_chunk	Yeast.003.001/3	similarity_chunk (Yeast.003.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613671519	1618613675667	1618613680630	9111	3170		106.8	0.1	424435712.0	12157935616.0	424435712.0	12274585600.0	3401833.0	11201392.0	3021.0	255.0	2112135.0	6898164.0	1319.0	55.0	/scratch1/btsheal/work/3c/197053d1c5eb8b494af931014a7127			Yeast.003.001	v100	8	2
25/2e4209	45	2196665.pbs02	similarity_chunk	Yeast.003.001/4	similarity_chunk (Yeast.003.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613674460	1618613680649	1618613685634	11174	2800		109.3	0.1	423419904.0	12158988288.0	423419904.0	12275638272.0	3401957.0	10773784.0	3018.0	255.0	2112135.0	6470560.0	1342.0	45.0	/scratch1/btsheal/work/25/2e420902ba8f17a1f732c7225a5f31			Yeast.003.001	v100	8	2
68/76e8a1	47	2196673.pbs02	similarity_chunk	Yeast.003.001/5	similarity_chunk (Yeast.003.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613677487	1618613685652	1618613690631	13144	3114		106.1	0.1	422821888.0	12158517248.0	422821888.0	12217237504.0	3401972.0	10680712.0	3020.0	254.0	2112135.0	6377492.0	1330.0	390.0	/scratch1/btsheal/work/68/76e8a111e18d648a7bba6ffbebf69e			Yeast.003.001	v100	8	2
3b/a86ec6	48	2196677.pbs02	similarity_chunk	Yeast.003.001/7	similarity_chunk (Yeast.003.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613680521	1618613685655	1618613690652	10131	2897		97.8	0.1	422858752.0	12158521344.0	422858752.0	12275171328.0	3401908.0	8518153.0	3013.0	233.0	2112135.0	4215032.0	1353.0	43.0	/scratch1/btsheal/work/3b/a86ec6cc71d748c11511e8ba1fb4da			Yeast.003.001	v100	8	2
11/215060	46	2196684.pbs02	similarity_chunk	Yeast.003.001/6	similarity_chunk (Yeast.003.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613683509	1618613690666	1618613690671	7162	2730		112.5	0.1	416534528.0	11988312064.0	422940672.0	12283764736.0	3401908.0	10872992.0	3018.0	254.0	2112135.0	6569776.0	1401.0	38.0	/scratch1/btsheal/work/11/2150609db32606f12a3be79751faa5			Yeast.003.001	v100	8	2
e8/f486b0	49	2196685.pbs02	similarity_chunk	Yeast.001.001/0	similarity_chunk (Yeast.001.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613686405	1618613690685	1618613695632	9227	2028		88.4	0.1	384430080.0	11925078016.0	384430080.0	11983798272.0	2030276.0	5894883.0	2923.0	206.0	740600.0	1591872.0	1277.0	16.0	/scratch1/btsheal/work/e8/f486b0a37794a97f347dc7eea92d97			Yeast.001.001	v100	8	2
ab/b67ea4	50	2196686.pbs02	similarity_chunk	Yeast.001.001/1	similarity_chunk (Yeast.001.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613689422	1618613695651	1618613700635	11213	2406		88.3	0.1	378220544.0	11907399680.0	378220544.0	11962384384.0	2030341.0	5725919.0	2923.0	206.0	740600.0	1422908.0	1256.0	23.0	/scratch1/btsheal/work/ab/b67ea4a6b775d6aeff5946f3f479c2			Yeast.001.001	v100	8	2
cb/c18326	51	2196687.pbs02	similarity_chunk	Yeast.001.001/2	similarity_chunk (Yeast.001.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613692334	1618613700655	1618613700660	8326	2059		85.9	0.1	378793984.0	11911368704.0	378793984.0	11962380288.0	2030347.0	5861403.0	2926.0	208.0	740600.0	1558376.0	1490.0	14.0	/scratch1/btsheal/work/cb/c18326d296c471ee1be4e683c0d57e			Yeast.001.001	v100	8	2
47/704999	52	2196688.pbs02	similarity_chunk	Yeast.001.001/3	similarity_chunk (Yeast.001.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613695401	1618613700675	1618613705634	10233	2048		85.7	0.1	379322368.0	11911364608.0	379322368.0	11962372096.0	2030135.0	5772355.0	2923.0	207.0	740600.0	1469336.0	1256.0	18.0	/scratch1/btsheal/work/47/704999b19cfd4c0c07a13308e3e3b4			Yeast.001.001	v100	8	2
80/0a849e	53	2196690.pbs02	similarity_chunk	Yeast.001.001/4	similarity_chunk (Yeast.001.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613698327	1618613705655	1618613705660	7333	2389		87.6	0.1	373669888.0	11906822144.0	373669888.0	11962384384.0	2030259.0	5813703.0	2926.0	208.0	740600.0	1510676.0	1251.0	22.0	/scratch1/btsheal/work/80/0a849e5f0ee6bf8ecc93e7f19e676b			Yeast.001.001	v100	8	2
b9/7e4a92	54	2196691.pbs02	similarity_chunk	Yeast.001.001/5	similarity_chunk (Yeast.001.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613701275	1618613705675	1618613710634	9359	2042		85.7	0.1	381014016.0	11912683520.0	381014016.0	11962380288.0	2030243.0	5885351.0	2925.0	207.0	740600.0	1582332.0	1276.0	16.0	/scratch1/btsheal/work/b9/7e4a923b23699c62377f0c5da4850c			Yeast.001.001	v100	8	2
f0/d22617	56	2196692.pbs02	similarity_chunk	Yeast.001.001/6	similarity_chunk (Yeast.001.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613704260	1618613710661	1618613710667	6407	1940		81.4	0.1	379596800.0	11911712768.0	379596800.0	11971555328.0	2030268.0	4937856.0	2921.0	198.0	740600.0	634880.0	1249.0	15.0	/scratch1/btsheal/work/f0/d22617e3348399ed6b267b93616749			Yeast.001.001	v100	8	2
a0/5bcfc8	55	2196693.pbs02	similarity_chunk	Yeast.001.001/7	similarity_chunk (Yeast.001.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613707215	1618613715631	1618613715643	8428	2285		83.1	0.1	376856576.0	11906936832.0	376856576.0	11971563520.0	2030359.0	4937848.0	2924.0	198.0	740600.0	634880.0	1252.0	25.0	/scratch1/btsheal/work/a0/5bcfc837d91b630caf966ecfa4bb6f			Yeast.001.001	v100	8	2
39/b34866	57	2196694.pbs02	similarity_chunk	Yeast.008.001/0	similarity_chunk (Yeast.008.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613710383	1618613715662	1618613725634	15251	7402		158.6	0.1	428478464.0	12192698368.0	428478464.0	12309348352.0	6822971.0	44452192.0	3303.0	579.0	5532694.0	40147520.0	1818.0	253.0	/scratch1/btsheal/work/39/b3486655528586db38145c734726e6			Yeast.008.001	v100	8	2
85/5a11fd	59	2196695.pbs02	similarity_chunk	Yeast.008.001/2	similarity_chunk (Yeast.008.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613713395	1618613716402	1618613725655	12260	7341		159.7	0.1	427745280.0	12192751616.0	427745280.0	12318580736.0	6823053.0	44107683.0	3300.0	578.0	5532694.0	39803020.0	1862.0	262.0	/scratch1/btsheal/work/85/5a11fd379ec3ac692d9142c030c571			Yeast.008.001	v100	8	2
5e/419ade	58	2196696.pbs02	similarity_chunk	Yeast.008.001/1	similarity_chunk (Yeast.008.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613716392	1618613720637	1618613730636	14244	7891		152.4	0.1	431988736.0	12192739328.0	431988736.0	12318568448.0	6823026.0	45459398.0	3301.0	579.0	5532694.0	41154732.0	1451.0	968.0	/scratch1/btsheal/work/5e/419adedd68842f953dadf2b2d03e9f			Yeast.008.001	v100	8	2
34/25b6cc	61	2196697.pbs02	similarity_chunk	Yeast.008.001/4	similarity_chunk (Yeast.008.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613719354	1618613725672	1618613735637	16283	7915		154.6	0.1	428089344.0	12192743424.0	428089344.0	12251463680.0	6823033.0	43485250.0	3302.0	578.0	5532694.0	39180588.0	1833.0	300.0	/scratch1/btsheal/work/34/25b6cce0011ad45ed7b79d9e5edeca			Yeast.008.001	v100	8	2
b1/803add	60	2196698.pbs02	similarity_chunk	Yeast.008.001/3	similarity_chunk (Yeast.008.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613722320	1618613730657	1618613735658	13338	7688		154.7	0.1	427827200.0	12192743424.0	427827200.0	12318572544.0	6822961.0	45188046.0	3299.0	579.0	5532694.0	40883372.0	1590.0	243.0	/scratch1/btsheal/work/b1/803add533d2b72385bd798c2d88551			Yeast.008.001	v100	8	2
8d/16078e	62	2196699.pbs02	similarity_chunk	Yeast.008.001/5	similarity_chunk (Yeast.008.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613725369	1618613730661	1618613740637	15268	7326		157.6	0.1	431214592.0	12194836480.0	431214592.0	12253556736.0	6823078.0	44973075.0	3303.0	579.0	5532694.0	40668404.0	1495.0	234.0	/scratch1/btsheal/work/8d/16078e66d63283c7715429a9c80dfe			Yeast.008.001	v100	8	2
0b/8306d8	65	2196700.pbs02	similarity_chunk	Yeast.005.001/0	similarity_chunk (Yeast.005.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613728330	1618613735675	1618613740655	12325	4048		137.4	0.1	428834816.0	12160905216.0	428834816.0	12210446336.0	4773601.0	21097620.0	3126.0	351.0	3483636.0	16793976.0	1400.0	59.0	/scratch1/btsheal/work/0b/8306d8688f2dba96f4b5de0a078a64			Yeast.005.001	v100	8	2
50/3313fd	63	2196701.pbs02	similarity_chunk	Yeast.008.001/6	similarity_chunk (Yeast.008.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613731391	1618613735679	1618613745640	14249	7842		151.9	0.1	428691456.0	12193169408.0	428691456.0	12318998528.0	6823061.0	44701502.0	3298.0	579.0	5532694.0	40396832.0	1539.0	1336.0	/scratch1/btsheal/work/50/3313fd7056dc12d387e6da33ae6ddb			Yeast.008.001	v100	8	2
6c/cac1b4	66	2196702.pbs02	similarity_chunk	Yeast.005.001/1	similarity_chunk (Yeast.005.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613734500	1618613740671	1618613745664	11164	4510		133.2	0.1	425652224.0	12158226432.0	425652224.0	12284055552.0	4773613.0	20235206.0	3122.0	351.0	3483636.0	15931560.0	1344.0	75.0	/scratch1/btsheal/work/6c/cac1b40329bf448c3a3a5db07dda05			Yeast.005.001	v100	8	2
ce/53ab33	64	2196703.pbs02	similarity_chunk	Yeast.008.001/7	similarity_chunk (Yeast.008.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613737566	1618613745681	1618613750638	13072	7431		156.6	0.1	431456256.0	12192739328.0	431456256.0	12318568448.0	6823163.0	41542043.0	3300.0	576.0	5532694.0	37237384.0	1502.0	331.0	/scratch1/btsheal/work/ce/53ab337adf32646f5d93cc9161c49f			Yeast.008.001	v100	8	2
de/6ea7f2	67	2196704.pbs02	similarity_chunk	Yeast.005.001/2	similarity_chunk (Yeast.005.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613740580	1618613745684	1618613750664	10084	4236		134.9	0.1	425295872.0	12158226432.0	425295872.0	12207767552.0	4773648.0	20618076.0	3127.0	351.0	3483636.0	16314432.0	1454.0	64.0	/scratch1/btsheal/work/de/6ea7f2cfe64dfd987e7cc4dafb01f5			Yeast.005.001	v100	8	2
1c/e06a4b	69	2196705.pbs02	similarity_chunk	Yeast.005.001/4	similarity_chunk (Yeast.005.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613743589	1618613750682	1618613755643	12054	4184		133.3	0.1	428916736.0	12158226432.0	429891584.0	12284055552.0	4773478.0	20660884.0	3122.0	349.0	3483636.0	16357256.0	1790.0	105.0	/scratch1/btsheal/work/1c/e06a4b694f0ad2216f39742a26442f			Yeast.005.001	v100	8	2
ff/891778	68	2196706.pbs02	similarity_chunk	Yeast.005.001/3	similarity_chunk (Yeast.005.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613746573	1618613750685	1618613755665	9092	4155		136.9	0.1	423817216.0	12158803968.0	424472576.0	12217524224.0	4773594.0	19559128.0	3126.0	350.0	3483636.0	15255492.0	1468.0	101.0	/scratch1/btsheal/work/ff/891778103d6c29a6dcd7d726c22cb1			Yeast.005.001	v100	8	2
c6/9597c7	70	2196707.pbs02	similarity_chunk	Yeast.005.001/5	similarity_chunk (Yeast.005.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613749694	1618613755680	1618613760639	10945	4582		128.8	0.1	428068864.0	12159856640.0	428068864.0	12276506624.0	4773573.0	20728098.0	3117.0	350.0	3483636.0	16424460.0	1964.0	953.0	/scratch1/btsheal/work/c6/9597c7fb6d3fdbbc6cea0b8f848a7c			Yeast.005.001	v100	8	2
07/42932c	72	2196708.pbs02	similarity_chunk	Yeast.005.001/7	similarity_chunk (Yeast.005.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613752726	1618613760656	1618613765639	12913	4023		127.4	0.1	423870464.0	12158803968.0	423870464.0	12208345088.0	4773597.0	17444022.0	3120.0	324.0	3483636.0	13140496.0	1347.0	63.0	/scratch1/btsheal/work/07/42932c42c37cdd0c02dcb7e4e08bbd			Yeast.005.001	v100	8	2
a3/5fccdb	71	2196709.pbs02	similarity_chunk	Yeast.005.001/6	similarity_chunk (Yeast.005.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613755794	1618613760659	1618613765660	9866	4366		132.0	0.1	424214528.0	12158226432.0	425287680.0	12216946688.0	4773567.0	20662804.0	3122.0	350.0	3483636.0	16359164.0	2646.0	107.0	/scratch1/btsheal/work/a3/5fccdb208638550bf74b4a630a9e46			Yeast.005.001	v100	8	2
8b/a9f979	73	2196710.pbs02	similarity_chunk	Yeast.007.001/0	similarity_chunk (Yeast.007.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613758972	1618613765678	1618613770642	11670	6097		154.5	0.1	428232704.0	12193665024.0	428232704.0	12310315008.0	6145275.0	35675791.0	3236.0	491.0	4855093.0	31371516.0	1580.0	128.0	/scratch1/btsheal/work/8b/a9f979c50405ccad3aa213d58a8906			Yeast.007.001	v100	8	2
